VDDH [V],L_n [um],gm_id_n [1/V],Wn [um],L_p [um],gm_id_p [1/V],Wp [um],A2 [V/V],Iq_total [A],Iq_scale,Power [mW],gm_n [S],gm_p [S],gm_total [S],rout [ohm],p2 [Hz],I_pk_available [A],Vout_CM [V],V_low_sat [V],V_high_sat [V],swing_actual [V],VGS_n [V],VGS_p [V],Vgate_n [V],Vgate_p [V],Vbias_pg_minus_ng [V],C_out_parasitic [pF]
1.6,0.15,16.363636363636363,90.41836478912782,0.15,10.0,18.924327681448837,32.29654056268772,0.000336,2.0,0.5376,0.005498181818181818,0.0033599999999999997,0.008858181818181817,3645.955933800954,269661999.6127644,0.0033599999999999997,0.8,0.06111111111111111,1.5,1.4388888888888889,0.5357145622515623,0.6445217838836491,0.5357145622515623,0.955478216116351,0.41976365386478864,0.0479421900329631
1.6,0.15,16.363636363636363,90.41836478912782,0.15,11.818181818181818,25.904400913913197,33.24459047257765,0.000336,2.0,0.5376,0.005498181818181818,0.003970909090909091,0.00946909090909091,3510.853448524905,274219053.9492698,0.0033599999999999997,0.8,0.06111111111111111,1.5153846153846156,1.4542735042735044,0.5357145622515623,0.6156594999126472,0.5357145622515623,0.9843405000873529,0.4486259378357905,0.05184041149583441
1.6,0.15,16.363636363636363,90.41836478912782,0.15,13.636363636363637,35.441614959455315,34.0581613710522,0.000336,2.0,0.5376,0.005498181818181818,0.004581818181818182,0.010079999999999999,3378.7858503027983,276404626.8709926,0.0033599999999999997,0.8,0.06111111111111111,1.5266666666666668,1.4655555555555557,0.5357145622515623,0.5909869016630518,0.5357145622515623,1.0090130983369483,0.47329853608538597,0.05715804398224825
1.6,0.15,16.363636363636363,90.41836478912782,0.15,15.454545454545453,49.010559059641,34.73327989626674,0.000336,2.0,0.5376,0.005498181818181818,0.005192727272727272,0.01069090909090909,3248.861214786855,275026215.1672959,0.0033599999999999997,0.8,0.06111111111111111,1.535294117647059,1.4741830065359478,0.5357145622515623,0.5686792359292226,0.5357145622515623,1.0313207640707773,0.495606201819215,0.06471134583977634
1.6,0.15,16.363636363636363,90.41836478912782,0.15,17.272727272727273,69.28172584684738,35.27120183097416,0.000336,2.0,0.5376,0.005498181818181818,0.005803636363636363,0.01130181818181818,3120.8431478500306,268323702.72341016,0.0033599999999999997,0.8,0.06111111111111111,1.5421052631578949,1.4809941520467838,0.5357145622515623,0.5475154617169418,0.5357145622515623,1.0524845382830583,0.516769976031496,0.07597667810293286
1.6,0.15,16.363636363636363,90.41836478912782,0.15,19.09090909090909,101.43417895881336,35.68492534367449,0.000336,2.0,0.5376,0.005498181818181818,0.006414545454545454,0.011912727272727273,2995.5294473475233,253502052.14145055,0.0033599999999999997,0.8,0.06111111111111111,1.5476190476190477,1.4865079365079366,0.5357145622515623,0.5265474534837198,0.5357145622515623,1.0734525465162803,0.537737984264718,0.0938135167103224
1.6,0.15,16.363636363636363,90.41836478912782,0.15,20.909090909090907,156.21401335108752,36.011532847298696,0.000336,2.0,0.5376,0.005498181818181818,0.007025454545454544,0.012523636363636362,2875.4853464016096,227013257.6754747,0.0033599999999999997,0.8,0.06111111111111111,1.5521739130434784,1.4910628019323673,0.5357145622515623,0.5049629081998241,0.5357145622515623,1.095037091800176,0.5593225295486136,0.12414621334984838
1.6,0.15,16.363636363636363,90.41836478912782,0.15,22.727272727272727,257.2740552073154,36.329212879581384,0.000336,2.0,0.5376,0.005498181818181818,0.007636363636363636,0.013134545454545454,2765.928444597143,186052734.9000427,0.0033599999999999997,0.8,0.06111111111111111,1.556,1.494888888888889,0.5357145622515623,0.48210152514385446,0.5357145622515623,1.1178984748561456,0.5821839126045832,0.179992208235217
1.6,0.15,16.363636363636363,90.41836478912782,0.15,24.545454545454547,459.6334823046578,36.75436503433991,0.000336,2.0,0.5376,0.005498181818181818,0.008247272727272728,0.013745454545454547,2673.9286731331945,132504908.93676224,0.0033599999999999997,0.8,0.06111111111111111,1.5592592592592593,1.4981481481481482,0.5357145622515623,0.45756131020998114,0.5357145622515623,1.142438689790019,0.6067241275384566,0.2915738759015298
1.6,0.15,16.363636363636363,90.41836478912782,0.15,26.363636363636363,903.8186033230328,37.38988870072907,0.000336,2.0,0.5376,0.005498181818181818,0.008858181818181817,0.014356363636363636,2604.41220686436,74977250.79389022,0.0033599999999999997,0.8,0.06111111111111111,1.5620689655172415,1.5009578544061304,0.5357145622515623,0.4310141344677988,0.5357145622515623,1.1689858655322012,0.6332713032806389,0.5359331244343672
